"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat"
"2116","Hydantoinase_A",1.00000000003331,0.838364131615881,0,3
"1224","DUF423",1.00000000003337,0.962999799837907,0,1
"1269","DUF4558",1.00000000003337,0.962999799837907,0,1
"2938","P_C10",1.00000000003337,0.962999799837907,0,1
"1116","DUF2263",1.00000000003342,0.961959200721154,0,1
"2008","HEM4",1.00000000003342,0.961959200721154,0,1
"3821","SCNM1_acidic",1.00000000003342,0.961959200721154,0,1
"4259","TMEM101",1.00000000003342,0.961959200721154,0,1
"4774","zf-SCNM1",1.00000000003342,0.961959200721154,0,1
"574","CCDC142",1.00000000003358,0.955077888858984,0,1
"2262","KSR1-SAM",1.00000000003358,0.955077888858984,0,1
"1194","DUF3740",1.00000000003364,0.936799673256226,0,1
"1804","GF_recep_IV",1.00000000003368,0.857476786616669,0,3
"1757","Gal-bind_lectin",1.00000000003371,0.949307153899123,0,1
"2114","Hyd_WA",1.00000000003371,0.949307153899123,0,1
"3122","Pex24p",1.00000000003371,0.949307153899123,0,1
"666","CIA30",1.00000000003373,0.96217398164991,0,1
"688","CLP_protease",1.00000000003373,0.96217398164991,0,1
"918","DERM",1.00000000003373,0.96217398164991,0,1
"2076","hNIFK_binding",1.00000000003373,0.96217398164991,0,1
"3836","Sec20",1.00000000003373,0.96217398164991,0,1
"2479","MEF2_binding",1.00000000003378,0.924947165365374,0,1
"1252","DUF4508",1.0000000000338,0.963039252940232,0,1
"1517","ETC_C1_NDUFA5",1.0000000000338,0.963039252940232,0,1
"2451","Med11",1.0000000000338,0.963039252940232,0,1
"3558","Ribosomal_L29e",1.0000000000338,0.963039252940232,0,1
"3565","Ribosomal_L34e",1.0000000000338,0.963039252940232,0,1
"3600","Ribosomal_S25",1.0000000000338,0.963039252940232,0,1
"4466","UCR_hinge",1.0000000000338,0.963039252940232,0,1
"4558","V-ATPase_G",1.0000000000338,0.963039252940232,0,1
"904","DDHD",1.00000000003381,0.857809901917283,0,3
"3099","Peptidase_S26",1.00000000003384,0.962929169301887,0,1
"268","Archease",1.00000000003386,0.962758801028424,0,1
"1125","DUF2367",1.00000000003386,0.962758801028424,0,1
"1141","DUF296",1.00000000003386,0.962758801028424,0,1
"1442","eIF_4EBP",1.00000000003386,0.962758801028424,0,1
"3254","Polysacc_synt_4",1.00000000003386,0.962758801028424,0,1
"4510","UPF0220",1.00000000003386,0.962758801028424,0,1
"4674","Yae1_N",1.00000000003386,0.962758801028424,0,1
"1860","Glyco_hydro_79n",1.00000000003387,0.888679694351191,0,3
"898","DDDD",1.00000000003388,0.962976200145755,0,1
"2992","ParBc",1.00000000003388,0.962976200145755,0,1
"3543","Ribosomal_L20",1.00000000003388,0.962976200145755,0,1
"3547","Ribosomal_L22e",1.00000000003388,0.962976200145755,0,1
"1106","DUF2048",1.000000000034,0.96107668387615,0,1
"1993","Headcase",1.000000000034,0.96107668387615,0,1
"1998","HECA",1.000000000034,0.96107668387615,0,1
"1039","DUF1088",1.00000000003406,0.924287914929038,0,1
"629","CEP44",1.00000000003414,0.960529113172115,0,1
"264","Apt1",1.00000000003417,0.924770712779719,0,1
"1129","DUF2405",1.00000000003417,0.924770712779719,0,1
"1666","Fmp27",1.00000000003417,0.924770712779719,0,1
"1667","Fmp27_GFWDK",1.00000000003417,0.924770712779719,0,1
"903","dDENN",1.00000000003421,0.77052254639874,0,4
"3514","Ribonucleas_3_3",1.00000000003427,0.930504002900112,0,1
"3515","Ribonuclease_3",1.00000000003427,0.930504002900112,0,1
"571","CBX7_C",1.00000000003434,0.855395404734914,0,4
"4625","WAC_Acf1_DNA_bd",1.00000000003441,0.925001814463592,0,1
"4057","Stealth_CR1",1.00000000003451,0.940702307584302,0,1
"4058","Stealth_CR2",1.00000000003451,0.940702307584302,0,1
"4059","Stealth_CR3",1.00000000003451,0.940702307584302,0,1
"4060","Stealth_CR4",1.00000000003451,0.940702307584302,0,1
"260","APP_Cu_bd",1.00000000003454,0.960719858664938,0,1
"261","APP_E2",1.00000000003454,0.960719858664938,0,1
"262","APP_N",1.00000000003454,0.960719858664938,0,1
"410","Beta-APP",1.00000000003454,0.960719858664938,0,1
"2824","Nramp",1.00000000003454,0.960719858664938,0,1
"3531","Ribosomal_L14e",1.00000000003455,0.962882371976606,0,1
"2175","Ins145_P3_rec",1.00000000003455,0.924312291458038,0,1
"3631","RIH_assoc",1.00000000003455,0.924312291458038,0,1
"3764","RYDR_ITPR",1.00000000003455,0.924312291458038,0,1
"2197","IQ_SEC7_PH",1.00000000003456,0.956773394529261,0,1
"4302","Topo_C_assoc",1.00000000003456,0.956773394529261,0,1
"4304","Topoisom_I",1.00000000003456,0.956773394529261,0,1
"4305","Topoisom_I_N",1.00000000003456,0.956773394529261,0,1
"1790","GDA1_CD39",1.00000000003458,0.852607074418262,0,4
"2122","Hydrolase_6",1.00000000003463,0.855193188275262,0,4
"2123","Hydrolase_like",1.00000000003463,0.855193188275262,0,4
"669","Cid2",1.00000000003471,0.962820357038904,0,1
"1741","G10",1.00000000003471,0.962820357038904,0,1
"3719","Rpr2",1.00000000003471,0.962820357038904,0,1
"1893","Glycos_transf_4",1.00000000003475,0.961294817438112,0,1
"3965","Sod_Cu",1.00000000003484,0.88719334984455,0,3
"708","Cnd3",1.00000000003489,0.948601704811867,0,1
"2254","KN_motif",1.00000000003489,0.948601704811867,0,1
"4553","UVR",1.00000000003489,0.948601704811867,0,1
"56","AAA_25",1.00000000003491,0.958563038715619,0,1
"1247","DUF4497",1.00000000003491,0.958563038715619,0,1
"2087","HPHLAWLY",1.00000000003491,0.958563038715619,0,1
"2772","Nic96",1.00000000003491,0.958563038715619,0,1
"4590","VMA21",1.00000000003492,0.963246609407509,0,1
"3020","PCMT",1.00000000003496,0.890146822981124,0,3
"2627","mRNA_cap_C",1.00000000003498,0.960717439653822,0,1
"3270","PPP1R32",1.00000000003498,0.960717439653822,0,1
"3710","RPAP2_Rtr1",1.00000000003498,0.960717439653822,0,1
"4534","Urocanase",1.00000000003504,0.960298044347172,0,1
"4535","Urocanase_C",1.00000000003504,0.960298044347172,0,1
"4536","Urocanase_N",1.00000000003504,0.960298044347172,0,1
"1795","GDP_Man_Dehyd",1.00000000003512,0.888408584075411,0,3
"2225","KAP_NTPase",1.00000000003514,0.92605257989654,0,1
"2251","Kinesin_assoc",1.00000000003514,0.762040217425288,0,4
"2416","MaoC_dehydrat_N",1.00000000003517,0.959852233813787,0,1
"1523","EVC2_like",1.00000000003518,0.924790162437434,0,1
"765","COQ9",1.00000000003523,0.961685979525612,0,1
"1963","HAGH_C",1.00000000003523,0.961685979525612,0,1
"3539","Ribosomal_L19",1.00000000003523,0.961685979525612,0,1
"3645","RmlD_sub_bind",1.00000000003523,0.961685979525612,0,1
"3687","RNase_P_p30",1.00000000003523,0.961685979525612,0,1
"4177","Tfb4",1.00000000003523,0.961685979525612,0,1
"4661","XPA_C",1.00000000003523,0.961685979525612,0,1
"4662","XPA_N",1.00000000003523,0.961685979525612,0,1
"2810","NOPS",1.00000000003525,0.960818367887912,0,1
"4102","SWIB",1.00000000003534,0.854905462436326,0,4
"3748","RTP1_C1",1.00000000003537,0.943318585940106,0,1
"3749","RTP1_C2",1.00000000003537,0.943318585940106,0,1
"2921","Orn_Arg_deC_N",1.00000000003538,0.887368622742848,0,3
"2922","Orn_DAP_Arg_deC",1.00000000003538,0.887368622742848,0,3
"4406","Trp_dioxygenase",1.00000000003539,0.961094813457743,0,1
"11","2OG-FeII_Oxy_4",1.00000000003544,0.852158557246653,0,4
"2949","P4Ha_N",1.00000000003544,0.852351345257548,0,4
"355","Avl9",1.00000000003548,0.8874859660862,0,3
"3980","SPA",1.00000000003548,0.8874859660862,0,3
"919","Det1",1.00000000003559,0.960806735899124,0,1
"1438","EHD_N",1.00000000003559,0.960806735899124,0,1
"3935","Slu7",1.00000000003559,0.960806735899124,0,1
"1520","ETF_QO",1.00000000003559,0.960649319832877,0,1
"1539","F-box_4",1.00000000003559,0.960649319832877,0,1
"4210","Thi4",1.00000000003559,0.960649319832877,0,1
"4780","zf-TRAF_2",1.00000000003559,0.960649319832877,0,1
"335","ATP-synt_ab_C",1.00000000003562,0.960787077358143,0,1
"272","Arfaptin",1.00000000003563,0.8537446801135,0,4
"3311","PRO8NT",1.00000000003566,0.92480037165154,0,1
"3312","PROCN",1.00000000003566,0.92480037165154,0,1
"3313","PROCT",1.00000000003566,0.92480037165154,0,1
"3336","PRP8_domainIV",1.00000000003566,0.92480037165154,0,1
"3725","RRM_4",1.00000000003566,0.92480037165154,0,1
"4443","U5_2-snRNA_bdg",1.00000000003566,0.92480037165154,0,1
"4444","U6-snRNA_bdg",1.00000000003566,0.92480037165154,0,1
"2682","Myc_N",1.0000000000357,0.854524979532161,0,4
"3296","Pribosyltran_N",1.00000000003578,0.888770588810269,0,3
"864","Cytochrom_C1",1.00000000003579,0.961691878703084,0,1
"4349","Transcrip_reg",1.00000000003579,0.961691878703084,0,1
"1272","DUF4572",1.00000000003581,0.962229573670869,0,1
"1501","ERG2_Sigma1R",1.00000000003581,0.962229573670869,0,1
"1980","HAUS2",1.00000000003581,0.962229573670869,0,1
"3040","PEMT",1.00000000003581,0.962229573670869,0,1
"4287","Tmemb_55A",1.00000000003582,0.961907527034327,0,1
"3247","Pol_alpha_B_N",1.00000000003585,0.960636816671529,0,1
"3946","Smoothelin",1.00000000003585,0.960636816671529,0,1
"1205","DUF4042",1.00000000003586,0.943477099482076,0,1
"622","CENP-S",1.0000000000359,0.962843560203617,0,1
"2463","Med22",1.0000000000359,0.962843560203617,0,1
"2473","Med29",1.0000000000359,0.962843560203617,0,1
"2614","MOZART2",1.0000000000359,0.962843560203617,0,1
"2754","Ndufs5",1.0000000000359,0.962843560203617,0,1
"3490","RGS-like",1.00000000003591,0.925680009086719,0,1
"2969","PADR1",1.00000000003592,0.952714130664472,0,1
"28","6PGD",1.00000000003594,0.956743973138976,0,1
"18","40S_S4_C",1.00000000003594,0.961721600397665,0,1
"100","Acetyltransf_2",1.00000000003594,0.961721600397665,0,1
"3391","Quaking_NLS",1.00000000003594,0.961721600397665,0,1
"3536","Ribosomal_L18_c",1.00000000003594,0.961721600397665,0,1
"3578","Ribosomal_L5e",1.00000000003594,0.961721600397665,0,1
"3609","Ribosomal_S4e",1.00000000003594,0.961721600397665,0,1
"3737","RS4NT",1.00000000003594,0.961721600397665,0,1
"4049","STAR_dimer",1.00000000003594,0.961721600397665,0,1
"4396","tRNA-synt_1g",1.00000000003607,0.825480168077792,0,4
"3683","RNase_H",1.00000000003608,0.889618240401303,0,3
"4395","tRNA-synt_1e",1.00000000003608,0.959320577130126,0,1
"585","CD36",1.00000000003609,0.852410483899994,0,4
"861","Cytochrom_B558a",1.0000000000361,0.962547330089504,0,1
"1034","DUF1077",1.0000000000361,0.962547330089504,0,1
"1558","FAIM1",1.0000000000361,0.962547330089504,0,1
"3221","PLA2G12",1.0000000000361,0.962547330089504,0,1
"4502","UPF0113",1.0000000000361,0.962547330089504,0,1
"3985","SPATA6",1.00000000003615,0.887641815793365,0,3
"2825","Nrap",1.0000000000362,0.946536782087913,0,1
"2826","Nrap_D2",1.0000000000362,0.946536782087913,0,1
"2827","Nrap_D3",1.0000000000362,0.946536782087913,0,1
"2828","Nrap_D4",1.0000000000362,0.946536782087913,0,1
"2829","Nrap_D5",1.0000000000362,0.946536782087913,0,1
"2830","Nrap_D6",1.0000000000362,0.946536782087913,0,1
"1130","DUF2428",1.00000000003626,0.924970483951628,0,1
"1482","EOS1",1.00000000003628,0.888775389875929,0,3
"1393","Eaf7",1.00000000003631,0.962644707531414,0,1
"3593","Ribosomal_S17e",1.00000000003631,0.962644707531414,0,1
"4675","YAF2_RYBP",1.00000000003631,0.962644707531414,0,1
"2816","Notch",1.00000000003633,0.775570597368631,0,4
"3310","Pro-kuma_activ",1.00000000003639,0.9607452518623,0,1
"393","BCAS3",1.00000000003639,0.957304471215611,0,1
"1443","eIF-1a",1.00000000003644,0.926772026589869,0,2
"2037","Hid1",1.00000000003646,0.9593061097312,0,1
"3337","PRT_C",1.00000000003646,0.9593061097312,0,1
"1309","DUF4797",1.00000000003649,0.960342596085486,0,1
"2343","LisH_2",1.00000000003649,0.960342596085486,0,1
"4687","YL1_C",1.0000000000365,0.857617659284596,0,4
"337","ATP-synt_ab_Xtn",1.0000000000366,0.960610238257589,0,1
"1915","Gpi1",1.0000000000366,0.960610238257589,0,1
"3466","Rep_fac-A_C",1.0000000000366,0.960610238257589,0,1
"3467","Rep-A_N",1.0000000000366,0.960610238257589,0,1
"2209","ITI_HC_C",1.00000000003661,0.960348721186429,0,1
"4492","UNC80",1.00000000003661,0.924661514868239,0,1
"1702","Fringe",1.00000000003668,0.852285815920152,0,4
"519","CaM_bdg_C0",1.0000000000367,0.956252589377069,0,1
"3789","SANTA",1.00000000003678,0.935574408056573,0,1
"2501","Methyltransf_10",1.0000000000368,0.960855541374028,0,1
"422","Big_2",1.00000000003681,0.924962055629786,0,1
"634","CFEM",1.00000000003683,0.925873830338494,0,1
"4368","TRAPPC10",1.00000000003687,0.942790948199431,0,1
"3660","RNA_pol_Rpb1_1",1.00000000003691,0.788680305062068,0,4
"3661","RNA_pol_Rpb1_2",1.00000000003691,0.788680305062068,0,4
"3662","RNA_pol_Rpb1_3",1.00000000003691,0.788680305062068,0,4
"3663","RNA_pol_Rpb1_4",1.00000000003691,0.788680305062068,0,4
"3664","RNA_pol_Rpb1_5",1.00000000003691,0.788680305062068,0,4
"415","betaPIX_CC",1.00000000003692,0.957638177895115,0,1
"1752","GAGE",1.00000000003692,0.957638177895115,0,1
"3500","RhoGEF67_u1",1.00000000003692,0.957638177895115,0,1
"3501","RhoGEF67_u2",1.00000000003692,0.957638177895115,0,1
"1323","DUF547",1.00000000003703,0.853409068896009,0,3
"1693","FOXP-CC",1.00000000003707,0.959709318377531,0,1
"3916","SIS",1.00000000003707,0.959709318377531,0,1
"4269","TMEM214",1.00000000003707,0.959709318377531,0,1
"1448","eIF-6",1.0000000000371,0.962085220678827,0,1
"2593","MoaE",1.0000000000371,0.962085220678827,0,1
"2075","HNH_3",1.00000000003718,0.962091977218585,0,1
"3705","RPA_interact_C",1.00000000003718,0.962091977218585,0,1
"3706","RPA_interact_M",1.00000000003718,0.962091977218585,0,1
"3707","RPA_interact_N",1.00000000003718,0.962091977218585,0,1
"1030","DUF1011",1.00000000003727,0.887491069957126,0,3
"1882","Glyco_transf_7N",1.00000000003727,0.853730910851293,0,4
"1365","Dynactin_p22",1.00000000003727,0.962466108077113,0,1
"3615","Ribosomal_S7e",1.00000000003727,0.962466108077113,0,1
"521","CAMSAP_CH",1.00000000003739,0.957003421054822,0,1
"2653","MTABC_N",1.00000000003739,0.957003421054822,0,1
"2823","NPR3",1.00000000003748,0.960774973520365,0,1
"4148","Taxilin",1.00000000003748,0.960774973520365,0,1
"816","CTP_transf_like",1.00000000003751,0.854383737597333,0,4
"338","ATP-synt_C",1.00000000003756,0.891822295247265,0,3
"4326","TPPII_N",1.00000000003757,0.838183336792278,0,4
"3530","Ribosomal_L14",1.00000000003759,0.858527819113184,0,4
"435","BLOC1_2",1.00000000003762,0.962705335645189,0,1
"1046","DUF1180",1.00000000003762,0.962705335645189,0,1
"847","CybS",1.00000000003763,0.962697728956328,0,1
"3023","PCNP",1.00000000003763,0.962697728956328,0,1
"2920","ORMDL",1.00000000003763,0.962743486664326,0,1
"3684","RNase_H2_suC",1.00000000003763,0.962743486664326,0,1
"4038","SSB",1.00000000003763,0.962743486664326,0,1
"1209","DUF4078",1.0000000000377,0.960646240897641,0,1
"2408","malic",1.0000000000377,0.960646240897641,0,1
"2409","Malic_M",1.0000000000377,0.960646240897641,0,1
"2550","MINDY_DUB",1.0000000000377,0.960646240897641,0,1
"3460","Reductase_C",1.0000000000377,0.960646240897641,0,1
"520","CaMKII_AD",1.00000000003772,0.887840574083586,0,3
"407","BET",1.00000000003773,0.947110533522277,0,1
"460","BRD4_CDT",1.00000000003773,0.947110533522277,0,1
"772","COX4",1.0000000000378,0.962804924034841,0,1
"1344","DUF842",1.0000000000378,0.962804924034841,0,1
"2422","MAS20",1.0000000000378,0.962804924034841,0,1
"4498","UPF0047",1.0000000000378,0.962804924034841,0,1
"266","Aquarius_N",1.00000000003782,0.932478963078694,0,1
"1011","Drf_DAD",1.00000000003786,0.942632941120802,0,1
"363","B12D",1.00000000003789,0.894007743773557,0,3
"203","Amidohydro_3",1.00000000003799,0.887514870585814,0,3
"2424","MatE",1.00000000003804,0.960464441835157,0,1
"2859","NUC173",1.00000000003804,0.93922557446996,0,1
"1155","DUF3395",1.00000000003813,0.960603246853275,0,1
"1295","DUF4709",1.00000000003813,0.960603246853275,0,1
"1297","DUF4724",1.00000000003813,0.960603246853275,0,1
"1372","Dynein_IC2",1.00000000003813,0.960603246853275,0,1
"2931","Otopetrin",1.00000000003813,0.960603246853275,0,1
"4357","Transketolase_N",1.00000000003813,0.960603246853275,0,1
"2865","Nucleoporin_FG",1.00000000003814,0.821514898293341,0,4
"1133","DUF2451",1.00000000003816,0.953906340042991,0,1
"263","APS_kinase",1.00000000003821,0.960613680493685,0,1
"331","ATP-sulfurylase",1.00000000003821,0.960613680493685,0,1
"3364","PUA_2",1.00000000003821,0.960613680493685,0,1
"4048","Stanniocalcin",1.00000000003851,0.887600027282144,0,3
"1419","EF-hand_4",1.00000000003854,0.813759796557558,0,4
"388","BBS1",1.0000000000386,0.960692069525988,0,1
"586","CDC24_OB1",1.0000000000386,0.960692069525988,0,1
"587","CDC24_OB2",1.0000000000386,0.960692069525988,0,1
"2299","LBR_tudor",1.0000000000386,0.960692069525988,0,1
"1554","FAD_binding_6",1.00000000003863,0.888319030087362,0,3
"339","ATP-synt_D",1.00000000003863,0.962071743943942,0,1
"2030","HHH",1.00000000003863,0.962071743943942,0,1
"2478","Med8",1.00000000003863,0.962071743943942,0,1
"1222","DUF4217",1.00000000003865,0.85019520623201,0,4
"2846","NTP_transf_7",1.00000000003872,0.961290190912951,0,1
"4347","TRAM1",1.00000000003872,0.961290190912951,0,1
"4402","Tropomodulin",1.00000000003872,0.961290190912951,0,1
"4505","UPF0160",1.00000000003872,0.961290190912951,0,1
"440","BNR_2",1.00000000003884,0.961342106996516,0,1
"481","BUD22",1.00000000003884,0.961342106996516,0,1
"569","CBM9_1",1.00000000003884,0.961342106996516,0,1
"2465","Med25",1.00000000003884,0.95756324966533,0,1
"2466","Med25_NR-box",1.00000000003884,0.95756324966533,0,1
"2467","Med25_SD1",1.00000000003884,0.95756324966533,0,1
"2468","Med25_VWA",1.00000000003884,0.95756324966533,0,1
"107","ACPS",1.00000000003885,0.961806780125467,0,1
"702","CMS1",1.00000000003885,0.961806780125467,0,1
"848","Cyclase",1.00000000003885,0.961806780125467,0,1
"1537","F-actin_cap_A",1.00000000003885,0.961806780125467,0,1
"3382","Pyrid_oxidase_2",1.00000000003885,0.961806780125467,0,1
"3698","Rogdi_lz",1.00000000003885,0.961806780125467,0,1
"120","Acyltransf_C",1.0000000000389,0.854021046197119,0,4
"1792","GDE_C",1.00000000003892,0.928914094190398,0,1
"1991","hDGE_amylase",1.00000000003892,0.928914094190398,0,1
"2024","hGDE_central",1.00000000003892,0.928914094190398,0,1
"2025","hGDE_N",1.00000000003892,0.928914094190398,0,1
"53","AAA_2",1.00000000003893,0.852366686344747,0,4
"692","ClpB_D2-small",1.00000000003893,0.852366686344747,0,4
"334","ATP-synt_ab",1.00000000003895,0.852086579667501,0,4
"336","ATP-synt_ab_N",1.00000000003895,0.852086579667501,0,4
"3012","PBC",1.00000000003897,0.960833872173269,0,1
"3716","RPN7",1.00000000003901,0.888336439116313,0,3
"1076","DUF1736",1.00000000003909,0.843913609614921,0,4
"2351","LMWPc",1.00000000003909,0.858675083050637,0,4
"3387","QLQ",1.0000000000391,0.927995596211092,0,1
"3948","SnAC",1.0000000000391,0.927995596211092,0,1
"2245","KHA",1.00000000003923,0.961205917939223,0,1
"3042","Pentapeptide",1.00000000003923,0.961205917939223,0,1
"3283","PRAS",1.00000000003923,0.961205917939223,0,1
"3421","RAI1",1.00000000003923,0.961205917939223,0,1
"4039","SSDP",1.00000000003923,0.961205917939223,0,1
"2522","MFAP1",1.00000000003926,0.961048789288056,0,1
"3039","Pellino",1.00000000003926,0.961048789288056,0,1
"3486","RGM_C",1.00000000003926,0.961048789288056,0,1
"3487","RGM_N",1.00000000003926,0.961048789288056,0,1
"1504","ERK-JNK_inhib",1.00000000003928,0.962160197319735,0,1
"2659","Mtp",1.00000000003928,0.962160197319735,0,1
"3993","Spec3",1.00000000003928,0.962160197319735,0,1
"4452","UBD",1.00000000003928,0.962160197319735,0,1
"1231","DUF4419",1.00000000003929,0.961240551864933,0,1
"4584","VIR_N",1.00000000003933,0.925165829380266,0,1
"4390","tRNA-synt_1",1.00000000003935,0.848176111957638,0,3
"1153","DUF3384",1.0000000000394,0.925074649901373,0,1
"4427","Tuberin",1.0000000000394,0.925074649901373,0,1
"1376","Dzip-like_N",1.00000000003942,0.948854884846865,0,1
"4445","UAA",1.00000000003944,0.854066536454731,0,4
"1329","DUF667",1.00000000003952,0.853602486499224,0,3
"4179","TFCD_C",1.0000000000396,0.94321295926818,0,1
"2554","MIR",1.00000000003966,0.818318387533988,0,4
"1215","DUF4203",1.00000000003979,0.88824767771718,0,3
"188","Alpha_adaptin_C",1.00000000003983,0.954545808881731,0,1
"537","CAS_CSE1",1.00000000003983,0.954545808881731,0,1
"3151","PHF12_MRG_bd",1.00000000003983,0.954545808881731,0,1
"1284","DUF4628",1.00000000003989,0.960884504132344,0,1
"4275","TMEM237",1.00000000003989,0.960884504132344,0,1
"2311","LEM",1.00000000003991,0.849204827064736,0,4
"662","Chromosome_seg",1.00000000003995,0.960533387786558,0,1
"1220","DUF4210",1.00000000003995,0.960533387786558,0,1
"2255","KOG2701",1.00000000003995,0.960533387786558,0,1
"3517","Ribophorin_I",1.00000000003995,0.960533387786558,0,1
"1926","GRIP",1.00000000003998,0.959486399051495,0,1
"439","BNIP3",1.00000000003999,0.962569671782014,0,1
"557","CBF_beta",1.00000000003999,0.962569671782014,0,1
"2213","Jagunal",1.00000000003999,0.962569671782014,0,1
"2564","Mito_morph_reg",1.00000000003999,0.962569671782014,0,1
"3265","PP28",1.00000000003999,0.962569671782014,0,1
"2082","Homeobox_KN",1.00000000004,0.853221349467787,0,4
"880","DAP",1.00000000004001,0.96306299481952,0,1
"978","DNA_pol_delta_4",1.00000000004001,0.96306299481952,0,1
"1476","Endosulfine",1.00000000004001,0.96306299481952,0,1
"2971","PAF",1.00000000004001,0.96306299481952,0,1
"3566","Ribosomal_L35Ae",1.00000000004001,0.96306299481952,0,1
"3569","Ribosomal_L37",1.00000000004001,0.96306299481952,0,1
"465","BRK",1.00000000004012,0.756557659652536,0,4
"2179","Integrin_alpha2",1.00000000004013,0.859223619713136,0,3
"2504","Methyltransf_15",1.00000000004015,0.950633243431902,0,1
"4464","UCH_N",1.00000000004024,0.947006491404215,0,1
"26","60KD_IMP",1.00000000004026,0.855433575625755,0,4
"3211","PKcGMP_CC",1.00000000004026,0.955790027220581,0,1
"3255","POP1",1.00000000004026,0.955790027220581,0,1
"3256","POPLD",1.00000000004026,0.955790027220581,0,1
"808","CTD",1.00000000004038,0.952492276363288,0,1
"4014","Spt5_N",1.00000000004038,0.952492276363288,0,1
"4015","Spt5-NGN",1.00000000004038,0.952492276363288,0,1
"2661","MTS",1.00000000004041,0.855703797496943,0,4
"869","DAG_kinase_N",1.00000000004045,0.955721472780711,0,1
"2979","Pam17",1.00000000004053,0.962112318942395,0,1
"3251","Polyketide_cyc",1.00000000004053,0.962112318942395,0,1
"1062","DUF155",1.00000000004058,0.961346937312137,0,1
"1617","Fer4_14",1.00000000004058,0.961346937312137,0,1
"2630","MRNIP",1.00000000004058,0.961346937312137,0,1
"1696","Fra10Ac1",1.00000000004065,0.961599339222934,0,1
"3971","SOR_SNZ",1.00000000004065,0.961599339222934,0,1
"4568","Vasohibin",1.00000000004065,0.961599339222934,0,1
"4065","STIL_N",1.00000000004066,0.936475532567128,0,1
"1835","Gly_rich",1.00000000004073,0.96108387199907,0,1
"3473","Requiem_N",1.00000000004073,0.96108387199907,0,1
"866","D-ser_dehydrat",1.00000000004074,0.961267341537948,0,1
"2644","MSL1_dimer",1.00000000004074,0.961267341537948,0,1
"3649","RNA_GG_bind",1.00000000004074,0.961267341537948,0,1
"66","AAR2",1.00000000004078,0.961421552909081,0,1
"1473","Endonuclease_1",1.00000000004078,0.961421552909081,0,1
"4382","tRNA_int_end_N2",1.00000000004078,0.961421552909081,0,1
"963","DNA_gyraseB",1.00000000004081,0.928150486809786,0,1
"986","DNA_topoisoIV",1.00000000004081,0.928150486809786,0,1
"1028","DTHCT",1.00000000004081,0.928150486809786,0,1
"4307","TOPRIM_C",1.00000000004081,0.928150486809786,0,1
"472","BSMAP",1.00000000004082,0.961668373192774,0,1
"2472","Med27",1.00000000004082,0.961668373192774,0,1
"1397","EB",1.00000000004085,0.889784990469515,0,3
"1612","Fer2_3",1.00000000004095,0.961825399412281,0,1
"1618","Fer4_17",1.00000000004095,0.961825399412281,0,1
"1918","GPP34",1.00000000004095,0.961825399412281,0,1
"2475","Med4",1.00000000004095,0.961825399412281,0,1
"1483","EP400_N",1.00000000004104,0.923845829743046,0,1
"1088","DUF1866",1.00000000004114,0.93014018946797,0,1
"162","AIRC",1.00000000004116,0.961109697335809,0,1
"1631","Ferrochelatase",1.00000000004116,0.961109697335809,0,1
"2987","PAP2_C",1.00000000004116,0.961109697335809,0,1
"3781","SAICAR_synt",1.00000000004116,0.961109697335809,0,1
"2452","Med12",1.00000000004118,0.92467695316295,0,1
"2453","Med12-LCEWAV",1.00000000004118,0.92467695316295,0,1
"2454","Med12-PQL",1.00000000004118,0.92467695316295,0,1
"2815","Not3",1.00000000004122,0.958084623531703,0,1
"4138","TAN",1.00000000004127,0.923555866738328,0,1
"1902","GnHR_trans",1.00000000004127,0.956946799611023,0,1
"2337","Lipin_mid",1.00000000004127,0.956946799611023,0,1
"2338","Lipin_N",1.00000000004127,0.956946799611023,0,1
"2352","LNS2",1.00000000004127,0.956946799611023,0,1
"2361","LRR_5",1.00000000004127,0.956946799611023,0,1
"3086","Peptidase_M3",1.00000000004128,0.885074862238698,0,3
"2091","Hrs_helical",1.00000000004135,0.954467659213075,0,1
"3064","Peptidase_C65",1.00000000004135,0.961991921653983,0,1
"4697","zf-4CXXC_R1",1.00000000004135,0.961991921653983,0,1
"2945","P2X_receptor",1.0000000000414,0.888004826274025,0,3
"2348","LMBR1",1.00000000004141,0.853949111869058,0,4
"2138","IF4E",1.00000000004146,0.890637025645891,0,3
"454","BRCA-2_helical",1.00000000004148,0.924685603734905,0,1
"455","BRCA-2_OB1",1.00000000004148,0.924685603734905,0,1
"456","BRCA-2_OB3",1.00000000004148,0.924685603734905,0,1
"457","BRCA2",1.00000000004148,0.924685603734905,0,1
"4313","Tower",1.00000000004148,0.924685603734905,0,1
"1637","FG-GAP_2",1.0000000000415,0.853073180445321,0,4
"2915","ORC3_N",1.00000000004151,0.960026949534994,0,1
"76","ABC_transp_aux",1.00000000004152,0.961009563977142,0,1
"3713","RPEL",1.00000000004152,0.961009563977142,0,1
"3891","SH3-RhoG_link",1.00000000004154,0.923661360256937,0,1
"2578","MMPL",1.00000000004158,0.937556064669265,0,1
"3735","RRP7",1.00000000004162,0.961978794597217,0,1
"1986","HCO3_cotransp",1.0000000000417,0.811319565178183,0,4
"3246","POB3_N",1.00000000004183,0.959613947305875,0,1
"4042","SSrecog",1.00000000004183,0.959613947305875,0,1
"4654","Wyosine_form",1.00000000004183,0.959613947305875,0,1
